regime,sub_regime,score,threshold,predicted,target,Date,speed_rpm,Current,temp_mot,Anomaly_Details
1,1,-0.015614785744932025,-0.0322828780914846,0,0,2020-12-02 17:41:51.423,9350.339434,2.102655,65.659327,
1,1,-0.005961814335941895,-0.0322828780914846,0,0,2020-12-02 17:41:55.825,9343.030026,2.93652,65.826988,
1,1,-0.012552105887260412,-0.0322828780914846,0,0,2020-12-02 17:42:00.223,9343.074075,3.032001,66.025527,
1,1,0.009092289534799236,-0.0322828780914846,0,0,2020-12-02 17:42:04.623,9335.961466,2.713732,66.207364,
1,1,-0.032930902254169836,-0.0322828780914846,1,0,2020-12-02 17:42:09.028,9313.871686,1.889415,66.497894,
1,1,0.009696609987073945,-0.0322828780914846,0,0,2020-12-02 17:42:13.424,9342.301501,2.646895,66.700801,
1,1,-0.007428197324041874,-0.0322828780914846,0,0,2020-12-02 17:42:17.824,9306.154201,2.879232,66.860016,
1,1,-0.0004792351928015748,-0.0322828780914846,0,0,2020-12-02 17:42:22.225,9291.862187,2.716914,67.03814,
1,1,-0.0059926529491723945,-0.0322828780914846,0,0,2020-12-02 17:42:26.633,9244.479058,2.726462,67.240222,
1,1,-0.00921695299005254,-0.0322828780914846,0,0,2020-12-02 17:42:31.026,9222.528426,2.809212,67.470647,
1,1,-0.01714400507969438,-0.0322828780914846,0,0,2020-12-02 17:42:35.464,9227.627135,2.860135,67.679199,
1,1,-0.02180759844673852,-0.0322828780914846,0,0,2020-12-02 17:42:39.824,9196.734737,2.650078,67.885006,
1,1,-0.02108206196919593,-0.0322828780914846,0,0,2020-12-02 17:42:44.225,9116.039761,2.564145,68.07289,
1,1,-0.0565896938555045,-0.0322828780914846,1,0,2020-12-02 17:42:48.625,9083.033124,2.086742,68.277553,
1,1,-0.03952304341293689,-0.0322828780914846,1,0,2020-12-02 17:42:53.185,9061.437457,2.322261,68.503883,
1,1,-0.042801147222643166,-0.0322828780914846,1,0,2020-12-02 17:42:57.632,9037.910344,2.258607,68.725356,
1,1,-0.0475853953107761,-0.0322828780914846,1,0,2020-12-02 17:43:02.028,8968.180798,2.783751,68.906106,
1,1,-0.06688922485186821,-0.0322828780914846,1,0,2020-12-02 17:43:06.530,8900.80267,2.942885,69.098988,
1,1,-0.04480505958621983,-0.0322828780914846,1,0,2020-12-02 17:43:10.827,8832.095248,2.665991,69.355112,
2,-1,-0.1025486317004295,-0.03883385806460286,1,1,2020-12-02 17:43:15.227,8625.657422,0.005262,69.662314,Current
2,-1,-0.0776954607457806,-0.03883385806460286,1,0,2020-12-02 17:43:19.625,6821.437149,0.609974,70.63551,
2,-1,-0.11874249267295689,-0.03883385806460286,1,1,2020-12-02 17:43:24.024,13041.030144,-0.004286,71.51061,"speed_rpm, Current, Voltage"
0,-1,-0.06234875392236461,-0.028261093587785634,1,0,2020-12-02 17:51:24.428,6198.087563,1.26879,44.096675,
0,-1,0.02788930081578367,-0.028261093587785634,0,0,2020-12-02 17:51:28.829,7805.269754,1.657079,43.476143,
0,-1,0.032208581643664747,-0.028261093587785634,0,0,2020-12-02 17:51:33.298,7834.452846,1.88305,42.949373,
0,-1,0.03343326182070139,-0.028261093587785634,0,0,2020-12-02 17:51:37.632,7798.453623,1.793934,42.470419,
0,-1,0.03286944011545351,-0.028261093587785634,0,0,2020-12-02 17:51:42.029,7847.266458,1.781203,41.978838,
0,-1,0.033116632813148306,-0.028261093587785634,0,0,2020-12-02 17:51:46.429,7814.441467,1.727098,41.556606,
2,-1,0.058141303068934336,-0.03883385806460286,0,0,2020-12-02 17:51:50.832,8110.146133,1.294252,41.162311,
2,-1,0.03921738639982508,-0.03883385806460286,0,0,2020-12-02 17:51:55.230,8113.34969,1.532954,40.761954,
0,-1,-0.002199727050261946,-0.028261093587785634,0,0,2020-12-02 17:51:59.694,8082.205431,1.876684,40.444191,
0,-1,0.04197056929160675,-0.028261093587785634,0,0,2020-12-02 17:52:04.035,8043.305939,1.790752,40.103857,
0,-1,0.01850122360889156,-0.028261093587785634,0,0,2020-12-02 17:52:08.435,8068.377635,1.606156,39.798696,
2,-1,0.078133977703993,-0.03883385806460286,0,0,2020-12-02 17:52:12.832,8039.467336,1.281521,39.535773,
0,-1,0.04297231965836262,-0.028261093587785634,0,0,2020-12-02 17:52:17.228,8030.953111,1.669809,39.312275,
0,-1,0.03951414294447175,-0.028261093587785634,0,0,2020-12-02 17:52:21.631,7929.310895,1.6348,39.123704,
0,-1,0.04339125925735793,-0.028261093587785634,0,0,2020-12-02 17:52:26.034,7921.282351,1.88305,38.969395,
2,-1,0.07025386443042464,-0.03883385806460286,0,0,2020-12-02 17:52:30.434,8030.278656,1.249694,38.797313,
0,-1,0.041531615304862324,-0.028261093587785634,0,0,2020-12-02 17:52:34.833,7861.918064,1.71755,38.657786,
0,-1,0.03412421334111265,-0.028261093587785634,0,0,2020-12-02 17:52:39.229,8068.910976,1.650713,38.510858,
2,-1,0.06309425657334178,-0.03883385806460286,0,0,2020-12-02 17:52:43.632,8037.863076,1.103291,38.379725,
0,-1,0.029286712560120665,-0.028261093587785634,0,0,2020-12-02 17:52:48.030,8003.548368,1.580694,38.303641,
2,-1,0.02273872001615651,-0.03883385806460286,0,0,2020-12-02 17:52:52.434,8016.309809,0.893233,38.203864,
0,-1,0.040640809975728165,-0.028261093587785634,0,0,2020-12-02 17:52:56.828,8000.087717,1.663444,38.164561,
2,-1,0.07624454775081857,-0.03883385806460286,0,0,2020-12-02 17:53:01.229,7854.567918,1.43429,38.074394,
2,-1,0.07788498825931983,-0.03883385806460286,0,0,2020-12-02 17:53:05.629,7853.824129,1.497944,38.023327,
0,-1,0.00780180926488222,-0.028261093587785634,0,0,2020-12-02 17:53:10.028,7853.927356,1.513858,38.013962,
0,-1,0.03710186791990511,-0.028261093587785634,0,0,2020-12-02 17:53:14.428,7862.119881,1.736646,37.919579,
0,-1,0.03193960307502952,-0.028261093587785634,0,0,2020-12-02 17:53:18.829,7865.145029,1.641165,37.822713,
0,-1,0.017621909757876697,-0.028261093587785634,0,0,2020-12-02 17:53:23.234,7977.861075,1.536136,37.777832,
0,-1,0.038742090752061864,-0.028261093587785634,0,0,2020-12-02 17:53:27.634,7959.389047,1.76529,37.716763,
0,-1,0.03311760730276647,-0.028261093587785634,0,0,2020-12-02 17:53:32.030,7969.275295,1.602973,37.633396,
0,-1,0.024881852047605568,-0.028261093587785634,0,0,2020-12-02 17:53:36.428,7957.102447,1.89578,37.610683,
0,-1,0.03240703657856614,-0.028261093587785634,0,0,2020-12-02 17:53:40.864,7937.848264,1.663444,37.572238,
0,-1,0.03270144543832637,-0.028261093587785634,0,0,2020-12-02 17:53:45.234,7946.859903,1.695271,37.554776,
0,-1,0.02512424807007113,-0.028261093587785634,0,0,2020-12-02 17:53:49.926,7894.30192,1.590242,37.527391,
0,-1,0.0255640414985826,-0.028261093587785634,0,0,2020-12-02 17:53:54.429,7902.190116,1.612521,37.52471,
0,-1,0.015488202044175059,-0.028261093587785634,0,0,2020-12-02 17:53:58.833,7888.700282,1.571146,37.524895,
0,-1,0.027058705539616812,-0.028261093587785634,0,0,2020-12-02 17:54:03.236,7885.884692,1.81303,37.471182,
2,-1,0.06544766974779898,-0.03883385806460286,0,0,2020-12-02 17:54:07.628,7873.705566,1.275156,37.476428,
0,-1,-0.014941512369097465,-0.028261093587785634,0,0,2020-12-02 17:54:12.034,7908.065349,2.26179,37.435039,
1,0,-0.055890044067127165,-0.036093780023826495,1,0,2020-12-02 17:54:16.436,10838.419806,2.264972,37.552004,
1,0,-0.005275074711500127,-0.036093780023826495,0,0,2020-12-02 17:54:20.836,10377.388329,3.146577,37.740112,
1,0,-0.014969712259513046,-0.036093780023826495,0,0,2020-12-02 17:54:25.233,10243.134539,1.860771,37.998965,
1,0,0.023817775245930373,-0.036093780023826495,0,0,2020-12-02 17:54:29.634,10051.374869,2.882414,38.244328,
1,0,0.027597470720005735,-0.036093780023826495,0,0,2020-12-02 17:54:34.035,10258.058849,2.793299,38.528487,
1,0,0.030954427332895218,-0.036093780023826495,0,1,2020-12-02 17:54:38.430,10257.513915,2.156761,38.910585,4x[Vibration]
1,0,0.02013368803775689,-0.036093780023826495,0,1,2020-12-02 17:54:42.831,10267.575612,2.618251,39.254326,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration]"
1,0,-0.004908417439261514,-0.036093780023826495,0,0,2020-12-02 17:54:47.231,10244.894469,3.197501,39.646519,
1,0,-0.019185315696951477,-0.036093780023826495,0,1,2020-12-02 17:54:51.630,10288.511658,3.01927,40.121771,4x[Vibration]
1,0,-0.04368683517885963,-0.036093780023826495,1,1,2020-12-02 17:54:56.042,10274.157822,2.595972,40.580908,"1x[Vibration], 2x[Vibration], 4x[Vibration]"
1,0,-0.03921101435506924,-0.036093780023826495,1,1,2020-12-02 17:55:00.432,10305.020701,2.777385,41.082603,2x[Vibration]
1,0,-0.05573838023047173,-0.036093780023826495,1,1,2020-12-02 17:55:04.830,10279.788311,2.109021,41.704454,2x[Vibration]
1,0,-0.06287834513228863,-0.036093780023826495,1,0,2020-12-02 17:55:09.231,10251.351534,3.235693,42.175166,
2,-1,-0.1070941752635588,-0.03883385806460286,1,1,2020-12-02 17:55:13.630,10246.404231,-0.185699,42.716975,"Current, 4x[Vibration]"
1,0,-0.0453200861889268,-0.036093780023826495,1,1,2020-12-02 17:55:18.159,10207.881496,2.761472,43.325265,4x[Vibration]
1,0,-0.033728475852425666,-0.036093780023826495,0,1,2020-12-02 17:55:22.631,10222.928768,2.847405,43.888421,4x[Vibration]
1,0,-0.048398533554097956,-0.036093780023826495,1,1,2020-12-02 17:55:27.036,10198.956118,2.070828,44.567432,4x[Vibration]
1,0,-0.03337556900701755,-0.036093780023826495,0,1,2020-12-02 17:55:31.438,10177.782948,2.140847,45.10497,4x[Vibration]
1,0,-0.02139574903768815,-0.036093780023826495,0,0,2020-12-02 17:55:35.836,10205.230328,2.322261,45.621636,
1,0,-0.009377491706258123,-0.036093780023826495,0,1,2020-12-02 17:55:40.231,10172.222491,2.681905,46.124407,4x[Vibration]
1,0,-0.01647523955285335,-0.036093780023826495,0,1,2020-12-02 17:55:44.631,10125.967616,2.293617,46.708472,4x[Vibration]
1,0,-0.009074167639359643,-0.036093780023826495,0,0,2020-12-02 17:55:49.031,10111.820178,2.720097,47.377511,
1,0,-0.02161771914173405,-0.036093780023826495,0,0,2020-12-02 17:55:53.432,10112.322366,3.130664,47.956021,
1,0,-0.005727977162349407,-0.036093780023826495,0,0,2020-12-02 17:55:57.837,10108.247841,2.545049,48.575606,
1,0,-0.00890761577872623,-0.036093780023826495,0,0,2020-12-02 17:56:02.232,10095.606798,3.012905,49.056727,
1,0,0.001356654475157093,-0.036093780023826495,0,0,2020-12-02 17:56:06.632,10089.407158,2.487761,49.602919,
1,0,-0.007720130162906069,-0.036093780023826495,0,0,2020-12-02 17:56:11.034,10025.206445,2.382732,50.078362,
1,0,-0.016841053278254248,-0.036093780023826495,0,0,2020-12-02 17:56:15.432,10045.377535,2.977895,50.560813,
1,0,-0.05497009080274784,-0.036093780023826495,1,0,2020-12-02 17:56:19.835,9996.473745,1.940338,51.087357,
1,0,-0.02965200169051674,-0.036093780023826495,0,0,2020-12-02 17:56:24.238,10022.628224,2.067646,51.665707,
1,0,0.003947726891632031,-0.036093780023826495,0,0,2020-12-02 17:56:28.634,10005.152416,2.538684,52.213766,
1,0,-0.0011278662398297445,-0.036093780023826495,0,0,2020-12-02 17:56:33.033,9985.212915,2.876049,52.622673,
1,0,-0.005218854603154854,-0.036093780023826495,0,1,2020-12-02 17:56:37.432,9976.146379,2.755107,53.030406,4x[Vibration]
1,0,-0.01483744690459754,-0.036093780023826495,0,1,2020-12-02 17:56:41.833,9932.963941,2.424107,53.414212,4x[Vibration]
1,0,-0.008789356473290155,-0.036093780023826495,0,1,2020-12-02 17:56:46.235,9939.799331,2.885597,53.789197,4x[Vibration]
1,0,-0.014644092334618941,-0.036093780023826495,0,0,2020-12-02 17:56:50.668,9985.668808,2.774203,54.210596,
1,0,-0.010090533087076414,-0.036093780023826495,0,0,2020-12-02 17:56:55.034,9962.776934,2.646895,54.689673,
1,1,-0.023666762467399627,-0.0322828780914846,0,1,2020-12-02 17:56:59.433,9892.506208,2.503674,55.10488,"1x[Vibration], 2x[Vibration]"
1,1,-0.069587628346794,-0.0322828780914846,1,1,2020-12-02 17:57:03.839,9885.732048,1.962617,55.590523,"1x[Vibration], 2x[Vibration]"
1,1,-0.04002135151632635,-0.0322828780914846,1,1,2020-12-02 17:57:08.236,9902.343206,2.417741,55.977462,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration]"
1,1,-0.04683203485994614,-0.0322828780914846,1,1,2020-12-02 17:57:12.724,9903.571532,2.249059,56.263521,"1x[Vibration], 2x[Vibration]"
1,1,-0.06742336068801524,-0.0322828780914846,1,1,2020-12-02 17:57:17.034,9838.969153,2.866501,56.717162,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.055518405351038136,-0.0322828780914846,1,1,2020-12-02 17:57:21.435,9826.738051,2.866501,57.146602,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.04551418732612478,-0.0322828780914846,1,1,2020-12-02 17:57:25.840,9802.933442,2.68827,57.623878,"1x[Vibration], 2x[Vibration], 4x[Vibration]"
1,1,-0.048387848295718405,-0.0322828780914846,1,1,2020-12-02 17:57:30.233,9802.553241,2.624616,57.972705,"1x[Vibration], 2x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.07393610246970028,-0.0322828780914846,1,1,2020-12-02 17:57:34.640,9800.885126,2.163126,58.286943,"1x[Vibration], 2x[Vibration]"
1,1,-0.10713425205465565,-0.0322828780914846,1,1,2020-12-02 17:57:39.035,9773.139969,1.918059,58.542176,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.08263994377648087,-0.0322828780914846,1,1,2020-12-02 17:57:43.480,9760.942983,2.334992,58.859357,"1x[Vibration], 2x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.0762184606590498,-0.0322828780914846,1,1,2020-12-02 17:57:47.841,9767.463557,2.790116,59.145149,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration]"
1,1,-0.07984460226810253,-0.0322828780914846,1,1,2020-12-02 17:57:52.235,9746.895335,2.872866,59.473548,"1x[Vibration], 2x[Vibration], 3x[Vibration], 5x[Vibration]"
1,1,-0.08391397148980462,-0.0322828780914846,1,1,2020-12-02 17:57:56.635,9759.558697,2.159944,59.84737,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.06666887015845568,-0.0322828780914846,1,1,2020-12-02 17:58:01.040,9699.907966,2.239511,60.128619,"1x[Vibration], 2x[Vibration], 4x[Vibration]"
1,1,-0.06011054096238677,-0.0322828780914846,1,1,2020-12-02 17:58:05.436,9737.560009,2.634164,60.335404,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.0688434449461579,-0.0322828780914846,1,1,2020-12-02 17:58:09.841,9724.239934,2.051732,60.566378,"1x[Vibration], 2x[Vibration], 4x[Vibration]"
1,1,-0.04204582782598254,-0.0322828780914846,1,1,2020-12-02 17:58:14.236,9687.377462,2.506857,60.855504,"1x[Vibration], 2x[Vibration]"
1,1,-0.06421871877375496,-0.0322828780914846,1,1,2020-12-02 17:58:18.640,9682.973626,3.051097,61.107121,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.058432058681797794,-0.0322828780914846,1,1,2020-12-02 17:58:23.041,9714.524035,2.783751,61.261963,"1x[Vibration], 2x[Vibration]"
1,1,-0.03734062708556263,-0.0322828780914846,1,0,2020-12-02 17:58:27.438,9736.551645,2.573693,61.446011,
1,1,-0.04399569815728188,-0.0322828780914846,1,1,2020-12-02 17:58:31.843,9683.984101,2.627799,61.66891,"1x[Vibration], 2x[Vibration], 3x[Vibration], 4x[Vibration], 5x[Vibration]"
1,1,-0.03596982205728161,-0.0322828780914846,1,0,2020-12-02 17:58:36.248,9726.022521,2.630982,61.885759,
1,1,-0.03168484017628703,-0.0322828780914846,0,1,2020-12-02 17:58:40.643,9684.0083,2.790116,62.200667,2x[Vibration]
1,1,-0.03410414029441433,-0.0322828780914846,1,0,2020-12-02 17:58:45.037,9641.854452,2.567328,62.515632,
1,1,-0.05855791632916274,-0.0322828780914846,1,0,2020-12-02 17:58:49.445,9688.312891,2.121751,62.796871,
1,1,-0.053659916129505825,-0.0322828780914846,1,1,2020-12-02 17:58:53.969,9659.259259,2.35727,62.89697,"1x[Vibration], 2x[Vibration]"
1,1,-0.046270537867684536,-0.0322828780914846,1,1,2020-12-02 17:58:58.438,9687.761142,2.694636,62.938887,"1x[Vibration], 2x[Vibration]"
1,1,-0.05308623267250634,-0.0322828780914846,1,1,2020-12-02 17:59:02.842,9641.269963,2.354088,63.106839,2x[Vibration]
1,1,-0.030074343474967957,-0.0322828780914846,0,0,2020-12-02 17:59:07.243,9635.337452,2.551414,63.34284,
1,1,-0.03360146004473552,-0.0322828780914846,1,0,2020-12-02 17:59:11.640,9665.418049,2.446386,63.611878,
1,1,-0.032442009713130826,-0.0322828780914846,1,0,2020-12-02 17:59:16.038,9666.133416,2.777385,63.799561,
1,1,-0.03216858511891996,-0.0322828780914846,0,0,2020-12-02 17:59:20.440,9653.865337,2.850587,63.800441,
1,1,-0.03379027442755267,-0.0322828780914846,1,1,2020-12-02 17:59:24.844,9629.723369,2.713732,63.858866,2x[Vibration]
1,1,-0.03539874370648388,-0.0322828780914846,1,0,2020-12-02 17:59:29.243,9612.203507,2.85377,64.152266,
1,1,-0.040094755734577436,-0.0322828780914846,1,1,2020-12-02 17:59:33.639,9553.639733,2.691453,64.437383,2x[Vibration]
1,1,-0.04750969159935192,-0.0322828780914846,1,1,2020-12-02 17:59:38.040,9599.467711,2.459116,64.593966,2x[Vibration]
2,-1,-0.05488247772693433,-0.03883385806460286,1,0,2020-12-02 17:59:42.442,9511.378632,1.373819,64.800822,
1,1,-0.02241290166006893,-0.0322828780914846,0,0,2020-12-02 17:59:46.840,9534.391412,2.484578,64.933241,
1,1,-0.009591224292380018,-0.0322828780914846,0,0,2020-12-02 17:59:51.239,9564.736786,2.573693,65.013344,
1,1,-0.051397115262306614,-0.0322828780914846,1,0,2020-12-02 17:59:55.643,9581.095405,1.860771,65.000348,
1,1,-0.005015321224666636,-0.0322828780914846,0,0,2020-12-02 18:00:00.039,9576.375486,2.60552,64.986423,
1,1,-0.0050917065130896555,-0.0322828780914846,0,0,2020-12-02 18:00:04.441,9533.538462,2.68827,65.181808,
1,1,-0.05579442343719243,-0.0322828780914846,1,1,2020-12-02 18:00:08.846,9629.067346,2.045367,65.409823,1x[Vibration]
1,1,-0.020592469073845487,-0.0322828780914846,0,0,2020-12-02 18:00:13.241,9582.595882,2.465482,65.659443,
1,1,-0.01937557644564203,-0.0322828780914846,0,0,2020-12-02 18:00:17.641,9583.882124,2.872866,65.789528,
1,1,-0.003305177533044601,-0.0322828780914846,0,0,2020-12-02 18:00:22.045,9582.809208,2.27452,65.745418,
1,1,0.0005838951135708204,-0.0322828780914846,0,0,2020-12-02 18:00:26.448,9559.152564,2.73601,65.887574,
2,-1,-0.10612413026446998,-0.03883385806460286,1,1,2020-12-02 18:00:30.841,9557.206572,-0.03293,66.02636,"Current, Voltage"
2,-1,-0.09825849314729462,-0.03883385806460286,1,1,2020-12-02 18:00:35.242,7200.0,0.008445,66.680468,"Current, Voltage"
